unique_agent_id,canonical_id,record_id,agent_full_name,agent_mls_id,agent_state_license,agent_preferred_phone,agent_email,office_name,state,mls_source,true_agent_id,test_case,norm_phone,norm_license,norm_name,norm_email,norm_office,first_name,last_name,email_username,email_domain,null_count,records_merged
AGT00281,REC00427,REC00427,Elizabeth Martin,MLS329437,NC-88861,+12922574811,elizabeth_martin@gmail.com,Century 21,NC,FLEX_NC,9a1cef10,TC9_different_agents,2922574811.0,88861.0,elizabeth martin,elizabeth_martin@gmail.com,century 21,elizabeth,martin,elizabeth_martin,gmail.com,0,1
AGT00282,REC00428,REC00428,William Jones,MLS122977,TX17806,+19343816301,wjones@yahoo.com,eXp Realty,TX,SABOR_TX,3e6353d2,TC9_different_agents,9343816301.0,17806.0,william jones,wjones@yahoo.com,exp,william,jones,wjones,yahoo.com,0,1
AGT00283,REC00429,REC00429,Robert Thomas,MLS438273,FL49552,(800) 303-6514,robert_thomas@coldwellbanker.com,Century 21,FL,MFRMLS_FL,cef5fc37,TC9_different_agents,8003036514.0,49552.0,robert thomas,robert_thomas@coldwellbanker.com,century 21,robert,thomas,robert_thomas,coldwellbanker.com,0,1
AGT00284,REC00430,REC00430,Linda King,MLS421727,59595,(428) 881-3872,lking@gmail.com,eXp Realty,TX,SABOR_TX,201bddfd,TC9_different_agents,4288813872.0,59595.0,linda king,lking@gmail.com,exp,linda,king,lking,gmail.com,0,1
AGT00285,REC00431,REC00431,Barbara Smith,MLS693022,CA-93839,8165254619,bsmith@cbunited.com,Keller Williams,CA,CRMLS_CA,909d7d35,TC9_different_agents,8165254619.0,93839.0,barbara smith,bsmith@cbunited.com,keller williams,barbara,smith,bsmith,cbunited.com,0,1
AGT00286,REC00432,REC00432,Michael Anderson,MLS111949,68540,(851) 290-6500,manderson@yahoo.com,Century 21,CA,NWMLS_CA,08d16607,TC9_different_agents,8512906500.0,68540.0,michael anderson,manderson@yahoo.com,century 21,michael,anderson,manderson,yahoo.com,0,1
AGT00287,REC00433,REC00433,Robert Johnson,MLS534130,NC-031802,5956487875,robertj@remax.com,Keller Williams,NC,NWMLS_NC,012d5306,TC9_different_agents,5956487875.0,31802.0,robert johnson,robertj@remax.com,keller williams,robert,johnson,robertj,remax.com,0,1
AGT00288,REC00434,REC00434,Barbara Davis,MLS121053,48654,662.275.1547,barbara.davis@yahoo.com,Century 21,CA,CRMLS_CA,e810e9af,TC9_different_agents,6622751547.0,48654.0,barbara davis,barbara.davis@yahoo.com,century 21,barbara,davis,barbara.davis,yahoo.com,0,1
AGT00289,REC00435,REC00435,Patricia Garcia,MLS743453,NC-087860,760-295-6536,patricia_garcia@outlook.com,eXp Realty,NC,NWMLS_NC,d8a8860c,TC9_different_agents,7602956536.0,87860.0,patricia garcia,patricia_garcia@outlook.com,exp,patricia,garcia,patricia_garcia,outlook.com,0,1
AGT00290,REC00436,REC00436,Elizabeth Smith,MLS831063,LIC-NC-63645,+15394104112,elizabeths@kw.com,Century 21,NC,CRMLS_NC,81a4e285,TC9_different_agents,5394104112.0,63645.0,elizabeth smith,elizabeths@kw.com,century 21,elizabeth,smith,elizabeths,kw.com,0,1
AGT00291,REC00437,REC00437,Robert Smith,MLS157152,30131,785-762-9043,robert_smith@yahoo.com,Century 21,FL,BRIGHT_FL,5e094eaf,TC9_different_agents,7857629043.0,30131.0,robert smith,robert_smith@yahoo.com,century 21,robert,smith,robert_smith,yahoo.com,0,1
AGT00292,REC00438,REC00438,Barbara Martin,MLS769191,32391,299-226-4390,barbara_martin@yahoo.com,Century 21,CA,NWMLS_CA,ee30e678,TC9_different_agents,2992264390.0,32391.0,barbara martin,barbara_martin@yahoo.com,century 21,barbara,martin,barbara_martin,yahoo.com,0,1
AGT00293,REC00439,REC00439,James Martin,MLS293862,60793,2938579914,jamesm@outlook.com,Coldwell Banker,TX,NTREIS_TX,c4088f2b,TC9_different_agents,2938579914.0,60793.0,james martin,jamesm@outlook.com,coldwell banker,james,martin,jamesm,outlook.com,0,1
AGT00294,REC00440,REC00440,Jennifer Harris,MLS164633,FL83956,469-431-5400,jennifer.harris@cbunited.com,eXp Realty,FL,MIAMI_FL,101c3db2,TC9_different_agents,4694315400.0,83956.0,jennifer harris,jennifer.harris@cbunited.com,exp,jennifer,harris,jennifer.harris,cbunited.com,0,1
AGT00295,REC00441,REC00441,Barbara Davis,MLS661527,NY-064870,+12625969561,bdavis@coldwellbanker.com,Century 21,NY,REBNY_NY,99fbb112,TC9_different_agents,2625969561.0,64870.0,barbara davis,bdavis@coldwellbanker.com,century 21,barbara,davis,bdavis,coldwellbanker.com,0,1
AGT00296,REC00442,REC00442,Patricia Smith,MLS893969,NY-025765,(784) 729-3415,psmith@realty.com,RE/MAX,NY,REBNY_NY,8582a4f5,TC9_different_agents,7847293415.0,25765.0,patricia smith,psmith@realty.com,remax,patricia,smith,psmith,realty.com,0,1
AGT00297,REC00443,REC00443,Thomas White,MLS255061,LIC-NC-92211,899.645.4308,thomasw@yahoo.com,Keller Williams,NC,NWMLS_NC,c74d298c,TC9_different_agents,8996454308.0,92211.0,thomas white,thomasw@yahoo.com,keller williams,thomas,white,thomasw,yahoo.com,0,1
AGT00298,REC00444,REC00444,Linda Jackson,MLS112964,LIC-NY-70051,+15334829514,jackson.linda@remax.com,Keller Williams,NY,MLSLI_NY,a20c8c3f,TC9_different_agents,5334829514.0,70051.0,linda jackson,jackson.linda@remax.com,keller williams,linda,jackson,jackson.linda,remax.com,0,1
AGT00299,REC00445,REC00445,Elizabeth Jones,MLS690016,NY-23845,802.796.2641,jones.elizabeth@cbunited.com,Coldwell Banker,NY,MLSLI_NY,c5849093,TC9_different_agents,8027962641.0,23845.0,elizabeth jones,jones.elizabeth@cbunited.com,coldwell banker,elizabeth,jones,jones.elizabeth,cbunited.com,0,1
AGT00300,REC00446,REC00446,Patricia Martin,MLS388792,NY-032570,(823) 684-1613,martin.patricia@remax.com,Keller Williams,NY,MLSLI_NY,2a8b3224,TC9_different_agents,8236841613.0,32570.0,patricia martin,martin.patricia@remax.com,keller williams,patricia,martin,martin.patricia,remax.com,0,1
AGT00301,REC00447,REC00447,Michael Davis,MLS121215,58816,963.686.5400,michaeld@kw.com,Coldwell Banker,NC,FLEX_NC,e907fe50,TC9_different_agents,9636865400.0,58816.0,michael davis,michaeld@kw.com,coldwell banker,michael,davis,michaeld,kw.com,0,1
AGT00302,REC00448,REC00448,Robert Davis,MLS382507,CA-052056,+15079618259,robert.davis@realty.com,Coldwell Banker,CA,CRMLS_CA,4cd8c4e5,TC9_different_agents,5079618259.0,52056.0,robert davis,robert.davis@realty.com,coldwell banker,robert,davis,robert.davis,realty.com,0,1
AGT00303,REC00449,REC00449,Patricia Martin,MLS168804,30836,+15822579442,patricia_martin@outlook.com,eXp Realty,NY,NYSMLS_NY,040fe1f5,TC9_different_agents,5822579442.0,30836.0,patricia martin,patricia_martin@outlook.com,exp,patricia,martin,patricia_martin,outlook.com,0,1
AGT00304,REC00450,REC00450,Thomas Garcia,MLS578621,CA-14334,405.259.5087,tgarcia@kw.com,Century 21,CA,NWMLS_CA,44d9f5d5,TC9_different_agents,4052595087.0,14334.0,thomas garcia,tgarcia@kw.com,century 21,thomas,garcia,tgarcia,kw.com,0,1
AGT00305,REC00451,REC00451,Linda Jackson,MLS612530,LIC-NC-58819,8972314963,ljackson@coldwellbanker.com,eXp Realty,NC,FLEX_NC,04cc7a2b,TC9_different_agents,8972314963.0,58819.0,linda jackson,ljackson@coldwellbanker.com,exp,linda,jackson,ljackson,coldwellbanker.com,0,1
AGT00306,REC00452,REC00452,Michael Thomas,MLS128783,CA-047364,464-966-2480,mthomas@realty.com,RE/MAX,CA,MATRIX_CA,000dacf5,TC9_different_agents,4649662480.0,47364.0,michael thomas,mthomas@realty.com,remax,michael,thomas,mthomas,realty.com,0,1
AGT00307,REC00453,REC00453,William Miller,MLS918207,TX-12628,8676199409,wmiller@outlook.com,eXp Realty,TX,NTREIS_TX,0f36950b,TC9_different_agents,8676199409.0,12628.0,william miller,wmiller@outlook.com,exp,william,miller,wmiller,outlook.com,0,1
AGT00308,REC00454,REC00454,William Wilson,MLS494763,65549,5129295511,williamw@realty.com,Coldwell Banker,NY,MLSLI_NY,4766ebcf,TC9_different_agents,5129295511.0,65549.0,william wilson,williamw@realty.com,coldwell banker,william,wilson,williamw,realty.com,0,1
AGT00309,REC00455,REC00455,Linda King,MLS794530,77045,+17983041120,king.linda@kw.com,Century 21,FL,BRIGHT_FL,c578d16e,TC9_different_agents,7983041120.0,77045.0,linda king,king.linda@kw.com,century 21,linda,king,king.linda,kw.com,0,1
AGT00310,REC00456,REC00456,Robert Martin,MLS373832,46291,(544) 483-6327,rmartin@realty.com,Keller Williams,NC,FLEX_NC,f9c6692f,TC9_different_agents,5444836327.0,46291.0,robert martin,rmartin@realty.com,keller williams,robert,martin,rmartin,realty.com,0,1
AGT00311,REC00457,REC00457,Patricia Anderson,MLS372028,CA-048745,9382269148,patricia_anderson@gmail.com,eXp Realty,CA,MATRIX_CA,cb648486,TC9_different_agents,9382269148.0,48745.0,patricia anderson,patricia_anderson@gmail.com,exp,patricia,anderson,patricia_anderson,gmail.com,0,1
AGT00312,REC00458,REC00458,Barbara Miller,MLS660605,TX-099957,943.930.4643,miller.barbara@kw.com,RE/MAX,TX,HAR_TX,f48d91dd,TC9_different_agents,9439304643.0,99957.0,barbara miller,miller.barbara@kw.com,remax,barbara,miller,miller.barbara,kw.com,0,1
AGT00313,REC00459,REC00459,Linda Garcia,MLS860413,LIC-TX-43902,(299) 682-3096,lindag@yahoo.com,RE/MAX,TX,SABOR_TX,f9b9dcc2,TC9_different_agents,2996823096.0,43902.0,linda garcia,lindag@yahoo.com,remax,linda,garcia,lindag,yahoo.com,0,1
AGT00314,REC00460,REC00460,William Taylor,MLS408334,FL-086751,539-580-5269,william_taylor@gmail.com,eXp Realty,FL,BRIGHT_FL,10548eee,TC9_different_agents,5395805269.0,86751.0,william taylor,william_taylor@gmail.com,exp,william,taylor,william_taylor,gmail.com,0,1
AGT00315,REC00461,REC00461,Barbara Williams,MLS500209,LIC-FL-99220,399.712.2963,barbara_williams@gmail.com,RE/MAX,FL,MFRMLS_FL,bbf3adb0,TC9_different_agents,3997122963.0,99220.0,barbara williams,barbara_williams@gmail.com,remax,barbara,williams,barbara_williams,gmail.com,0,1
AGT00316,REC00462,REC00462,William Anderson,MLS850432,FL51469,783-668-3346,william_anderson@cbunited.com,RE/MAX,FL,MIAMI_FL,598b40af,TC9_different_agents,7836683346.0,51469.0,william anderson,william_anderson@cbunited.com,remax,william,anderson,william_anderson,cbunited.com,0,1
AGT00317,REC00463,REC00463,Thomas Johnson,MLS901619,FL85534,4804143762,thomas.johnson@outlook.com,eXp Realty,FL,MIAMI_FL,a7443fd6,TC9_different_agents,4804143762.0,85534.0,thomas johnson,thomas.johnson@outlook.com,exp,thomas,johnson,thomas.johnson,outlook.com,0,1
AGT00318,REC00464,REC00464,Patricia Jackson,MLS659711,FL14944,688.592.1076,patricia.jackson@cbunited.com,eXp Realty,FL,MFRMLS_FL,4f65f94d,TC9_different_agents,6885921076.0,14944.0,patricia jackson,patricia.jackson@cbunited.com,exp,patricia,jackson,patricia.jackson,cbunited.com,0,1
AGT00319,REC00465,REC00465,Thomas Johnson,MLS235193,CA-50906,4319106641,johnson.thomas@kw.com,RE/MAX,CA,CRMLS_CA,3dec995f,TC9_different_agents,4319106641.0,50906.0,thomas johnson,johnson.thomas@kw.com,remax,thomas,johnson,johnson.thomas,kw.com,0,1
AGT00320,REC00466,REC00466,Thomas Taylor,MLS649577,88167,6669459524,ttaylor@cbunited.com,Coldwell Banker,TX,SABOR_TX,fc31ea03,TC9_different_agents,6669459524.0,88167.0,thomas taylor,ttaylor@cbunited.com,coldwell banker,thomas,taylor,ttaylor,cbunited.com,0,1
AGT00321,REC00467,REC00467,William Garcia,MLS321449,FL-27197,+12194334675,garcia.william@outlook.com,Keller Williams,FL,MIAMI_FL,393949d5,TC9_different_agents,2194334675.0,27197.0,william garcia,garcia.william@outlook.com,keller williams,william,garcia,garcia.william,outlook.com,0,1
AGT00322,REC00468,REC00468,Thomas Jackson,MLS150290,TX-87846,989-747-1796,thomas.jackson@yahoo.com,Coldwell Banker,TX,SABOR_TX,1bc52912,TC9_different_agents,9897471796.0,87846.0,thomas jackson,thomas.jackson@yahoo.com,coldwell banker,thomas,jackson,thomas.jackson,yahoo.com,0,1
AGT00323,REC00469,REC00469,Patricia Brown,MLS828961,NY-36934,458.685.3508,patricia_brown@yahoo.com,eXp Realty,NY,MLSLI_NY,f1836d49,TC9_different_agents,4586853508.0,36934.0,patricia brown,patricia_brown@yahoo.com,exp,patricia,brown,patricia_brown,yahoo.com,0,1
AGT00324,REC00470,REC00470,Barbara King,MLS223453,90962,628-307-9381,barbara.king@coldwellbanker.com,RE/MAX,CA,MATRIX_CA,2e3646d3,TC9_different_agents,6283079381.0,90962.0,barbara king,barbara.king@coldwellbanker.com,remax,barbara,king,barbara.king,coldwellbanker.com,0,1
AGT00325,REC00471,REC00471,William Wilson,MLS268163,NY-48712,+14065667713,william_wilson@realty.com,Coldwell Banker,NY,MLSLI_NY,5b09ff21,TC9_different_agents,4065667713.0,48712.0,william wilson,william_wilson@realty.com,coldwell banker,william,wilson,william_wilson,realty.com,0,1
AGT00326,REC00472,REC00472,William Johnson,MLS801520,NC-085255,(887) 291-2809,william.johnson@yahoo.com,Keller Williams,NC,NWMLS_NC,69727934,TC9_different_agents,8872912809.0,85255.0,william johnson,william.johnson@yahoo.com,keller williams,william,johnson,william.johnson,yahoo.com,0,1
AGT00327,REC00473,REC00473,William Harris,MLS952679,TX23082,470-675-1820,williamh@cbunited.com,Century 21,TX,SABOR_TX,f59e5278,TC9_different_agents,4706751820.0,23082.0,william harris,williamh@cbunited.com,century 21,william,harris,williamh,cbunited.com,0,1
AGT00328,REC00474,REC00474,Robert Brown,MLS474894,NC-053078,+12093413793,robertb@yahoo.com,Century 21,NC,NWMLS_NC,bb2d1658,TC9_different_agents,2093413793.0,53078.0,robert brown,robertb@yahoo.com,century 21,robert,brown,robertb,yahoo.com,0,1
AGT00329,REC00475,REC00475,Elizabeth Brown,MLS823415,FL-060556,6096675453,ebrown@yahoo.com,RE/MAX,FL,BRIGHT_FL,924bac05,TC9_different_agents,6096675453.0,60556.0,elizabeth brown,ebrown@yahoo.com,remax,elizabeth,brown,ebrown,yahoo.com,0,1
AGT00330,REC00476,REC00476,Thomas Garcia,MLS811346,NC-084572,(626) 804-8908,garcia.thomas@remax.com,Century 21,NC,FLEX_NC,1c5dee93,TC9_different_agents,6268048908.0,84572.0,thomas garcia,garcia.thomas@remax.com,century 21,thomas,garcia,garcia.thomas,remax.com,0,1
AGT00331,REC00477,REC00477,Thomas Jones,MLS148205,FL-67761,699.315.7738,thomasj@gmail.com,eXp Realty,FL,BRIGHT_FL,ff23ed0b,TC9_different_agents,6993157738.0,67761.0,thomas jones,thomasj@gmail.com,exp,thomas,jones,thomasj,gmail.com,0,1
AGT00332,REC00478,REC00478,Barbara Allen,MLS821673,LIC-CA-78564,885-546-9504,barbara_allen@realty.com,Coldwell Banker,CA,NWMLS_CA,64bdcc97,TC9_different_agents,8855469504.0,78564.0,barbara allen,barbara_allen@realty.com,coldwell banker,barbara,allen,barbara_allen,realty.com,0,1
AGT00333,REC00479,REC00479,Patricia Jones,MLS264550,LIC-NY-94331,8272551190,patricia_jones@outlook.com,Keller Williams,NY,MLSLI_NY,98ae74e1,TC9_different_agents,8272551190.0,94331.0,patricia jones,patricia_jones@outlook.com,keller williams,patricia,jones,patricia_jones,outlook.com,0,1
AGT00334,REC00480,REC00480,Michael Davis,MLS677236,TX-039190,4842519305,mdavis@yahoo.com,Coldwell Banker,TX,SABOR_TX,7f72426f,TC9_different_agents,4842519305.0,39190.0,michael davis,mdavis@yahoo.com,coldwell banker,michael,davis,mdavis,yahoo.com,0,1
AGT00335,REC00481,REC00481,Barbara Harris,MLS621533,NC-25559,710-657-6178,barbara_harris@remax.com,Keller Williams,NC,FLEX_NC,3dc2efca,TC9_different_agents,7106576178.0,25559.0,barbara harris,barbara_harris@remax.com,keller williams,barbara,harris,barbara_harris,remax.com,0,1
AGT00336,REC00482,REC00482,Linda Johnson,MLS689648,NC76628,8188335990,lindaj@cbunited.com,Keller Williams,NC,CRMLS_NC,8115ee10,TC9_different_agents,8188335990.0,76628.0,linda johnson,lindaj@cbunited.com,keller williams,linda,johnson,lindaj,cbunited.com,0,1
AGT00337,REC00483,REC00483,James Anderson,MLS480941,NY-096136,985-834-8751,james.anderson@realty.com,Keller Williams,NY,MLSLI_NY,7d22ed07,TC9_different_agents,9858348751.0,96136.0,james anderson,james.anderson@realty.com,keller williams,james,anderson,james.anderson,realty.com,0,1
AGT00338,REC00484,REC00484,Michael Taylor,MLS272129,NY-016000,(734) 582-2741,michael_taylor@yahoo.com,Century 21,NY,NYSMLS_NY,ec78a5f8,TC9_different_agents,7345822741.0,16000.0,michael taylor,michael_taylor@yahoo.com,century 21,michael,taylor,michael_taylor,yahoo.com,0,1
AGT00339,REC00485,REC00485,William Miller,MLS851606,34979,602-420-8488,william_miller@gmail.com,eXp Realty,NC,CRMLS_NC,ce564ad6,TC9_different_agents,6024208488.0,34979.0,william miller,william_miller@gmail.com,exp,william,miller,william_miller,gmail.com,0,1
AGT00340,REC00486,REC00486,James Harris,MLS656127,NY-10568,+17163379172,james_harris@coldwellbanker.com,eXp Realty,NY,REBNY_NY,b8039f1b,TC9_different_agents,7163379172.0,10568.0,james harris,james_harris@coldwellbanker.com,exp,james,harris,james_harris,coldwellbanker.com,0,1
AGT00341,REC00487,REC00487,Barbara Garcia,MLS503348,CA-076074,+13065966273,bgarcia@kw.com,Coldwell Banker,CA,NWMLS_CA,5543595c,TC9_different_agents,3065966273.0,76074.0,barbara garcia,bgarcia@kw.com,coldwell banker,barbara,garcia,bgarcia,kw.com,0,1
AGT00342,REC00488,REC00488,Jennifer Harris,MLS984027,LIC-CA-49179,341.622.9393,harris.jennifer@realty.com,RE/MAX,CA,CRMLS_CA,ced7e1f9,TC9_different_agents,3416229393.0,49179.0,jennifer harris,harris.jennifer@realty.com,remax,jennifer,harris,harris.jennifer,realty.com,0,1
AGT00343,REC00489,REC00489,Barbara Taylor,MLS668843,76046,888-335-3913,barbarat@coldwellbanker.com,eXp Realty,TX,HAR_TX,e37c30b1,TC9_different_agents,8883353913.0,76046.0,barbara taylor,barbarat@coldwellbanker.com,exp,barbara,taylor,barbarat,coldwellbanker.com,0,1
AGT00344,REC00490,REC00490,Patricia Young,MLS126499,TX-023955,(632) 213-9564,patricia.young@gmail.com,RE/MAX,TX,SABOR_TX,0681d3ab,TC9_different_agents,6322139564.0,23955.0,patricia young,patricia.young@gmail.com,remax,patricia,young,patricia.young,gmail.com,0,1
AGT00345,REC00491,REC00491,Elizabeth Taylor,MLS890200,LIC-TX-36738,349-263-5835,elizabetht@coldwellbanker.com,Keller Williams,TX,HAR_TX,c55b3689,TC9_different_agents,3492635835.0,36738.0,elizabeth taylor,elizabetht@coldwellbanker.com,keller williams,elizabeth,taylor,elizabetht,coldwellbanker.com,0,1
AGT00346,REC00492,REC00492,Linda Davis,MLS826596,NY-47701,5984439370,linda_davis@remax.com,Century 21,NY,NYSMLS_NY,01930867,TC9_different_agents,5984439370.0,47701.0,linda davis,linda_davis@remax.com,century 21,linda,davis,linda_davis,remax.com,0,1
AGT00347,REC00493,REC00493,Thomas Johnson,MLS764575,39563,+14078358259,johnson.thomas@realty.com,RE/MAX,TX,SABOR_TX,14196cae,TC9_different_agents,4078358259.0,39563.0,thomas johnson,johnson.thomas@realty.com,remax,thomas,johnson,johnson.thomas,realty.com,0,1
AGT00348,REC00494,REC00494,James Garcia,MLS495521,NC-25643,3913779418,jamesg@kw.com,RE/MAX,NC,CRMLS_NC,009281f3,TC9_different_agents,3913779418.0,25643.0,james garcia,jamesg@kw.com,remax,james,garcia,jamesg,kw.com,0,1
AGT00349,REC00495,REC00495,Barbara Wilson,MLS261169,15235,+15386773536,barbara.wilson@kw.com,Coldwell Banker,NC,FLEX_NC,0f6b1888,TC9_different_agents,5386773536.0,15235.0,barbara wilson,barbara.wilson@kw.com,coldwell banker,barbara,wilson,barbara.wilson,kw.com,0,1
AGT00350,REC00496,REC00496,Linda Thomas,MLS292800,LIC-NC-38830,924-525-9608,thomas.linda@outlook.com,Coldwell Banker,NC,FLEX_NC,ed36fda5,TC9_different_agents,9245259608.0,38830.0,linda thomas,thomas.linda@outlook.com,coldwell banker,linda,thomas,thomas.linda,outlook.com,0,1
AGT00351,REC00497,REC00497,Linda Jackson,MLS448005,96944,557.426.4495,lindaj@realty.com,eXp Realty,NC,FLEX_NC,9e8f83c1,TC9_different_agents,5574264495.0,96944.0,linda jackson,lindaj@realty.com,exp,linda,jackson,lindaj,realty.com,0,1
AGT00352,REC00498,REC00498,James Young,MLS352023,LIC-NC-68414,+13178846668,jyoung@gmail.com,Century 21,NC,NWMLS_NC,a40a921a,TC9_different_agents,3178846668.0,68414.0,james young,jyoung@gmail.com,century 21,james,young,jyoung,gmail.com,0,1
AGT00353,REC00499,REC00499,Robert Jackson,MLS641975,13238,+17539415633,jackson.robert@coldwellbanker.com,Coldwell Banker,TX,NTREIS_TX,df94c17f,TC9_different_agents,7539415633.0,13238.0,robert jackson,jackson.robert@coldwellbanker.com,coldwell banker,robert,jackson,jackson.robert,coldwellbanker.com,0,1
AGT00354,REC00500,REC00500,Jennifer Miller,MLS910883,LIC-TX-31940,+17262842572,jennifer.miller@yahoo.com,RE/MAX,TX,HAR_TX,5a552c1d,TC9_different_agents,7262842572.0,31940.0,jennifer miller,jennifer.miller@yahoo.com,remax,jennifer,miller,jennifer.miller,yahoo.com,0,1
AGT00355,REC00501,REC00501,William White,MLS956429,NC-94746,(410) 750-8130,william.white@coldwellbanker.com,Century 21,NC,CRMLS_NC,f62a77f3,TC9_different_agents,4107508130.0,94746.0,william white,william.white@coldwellbanker.com,century 21,william,white,william.white,coldwellbanker.com,0,1
AGT00356,REC00502,REC00502,Robert Williams,MLS961530,NC85361,382.457.2154,robert_williams@remax.com,Coldwell Banker,NC,FLEX_NC,234c0d9b,TC9_different_agents,3824572154.0,85361.0,robert williams,robert_williams@remax.com,coldwell banker,robert,williams,robert_williams,remax.com,0,1
AGT00357,REC00503,REC00503,Patricia White,MLS106185,LIC-TX-80101,217-598-2938,white.patricia@gmail.com,Keller Williams,TX,SABOR_TX,40beaa73,TC9_different_agents,2175982938.0,80101.0,patricia white,white.patricia@gmail.com,keller williams,patricia,white,white.patricia,gmail.com,0,1
AGT00358,REC00504,REC00504,Linda Brown,MLS902448,TX-046899,9025082417,linda_brown@gmail.com,Coldwell Banker,TX,NTREIS_TX,e2f00317,TC9_different_agents,9025082417.0,46899.0,linda brown,linda_brown@gmail.com,coldwell banker,linda,brown,linda_brown,gmail.com,0,1
